transaction_id,merchant_id,merchant_name,customer_id,amount,timestamp,payment_method,status
TXN100670,M003,Nimbus Foods LLP,CUST83272,15416.43,2026-08-02 15:00:00,NETBANKING,SUCCESS
TXN100671,M008,Harbor Analytics Pvt Ltd,CUST55569,11791.66,2026-08-06 17:00:00,NETBANKING,SUCCESS
TXN100672,M008,Harbor Analytics Pvt Ltd,CUST31016,16881.81,2026-08-20 17:00:00,UPI,SUCCESS
TXN100673,M003,Nimbus Foods LLP,CUST93627,27238.36,2026-08-09 17:00:00,WALLET,SUCCESS
TXN100674,M003,Nimbus Foods LLP,CUST91290,53034.48,2026-08-20 11:00:00,CARD,SUCCESS
TXN100675,M006,Sundrop Organics Pvt Ltd,CUST34886,43399.71,2026-08-18 12:00:00,WALLET,SUCCESS
TXN100676,M003,Nimbus Foods LLP,CUST94004,36975.83,2026-08-11 13:00:00,NETBANKING,SUCCESS
TXN100677,M002,Bluewave Retail Pvt Ltd,CUST27009,6227.25,2026-08-03 01:00:00,CARD,SUCCESS
TXN100678,M001,ABC Technologies Pvt Ltd,CUST22943,12523.7,2026-08-16 06:00:00,UPI,SUCCESS
TXN100678,M001,ABC Technologies Pvt Ltd,CUST22943,12523.7,2026-08-16 06:00:00,UPI,SUCCESS
TXN100679,M007,Velocity Logistics Pvt Ltd,CUST16433,39646.31,2026-08-17 19:00:00,NETBANKING,SUCCESS
TXN100680,M004,Craftline Traders Pvt Ltd,CUST37359,36554.24,2026-08-03 00:00:00,WALLET,SUCCESS
TXN100681,M002,Bluewave Retail Pvt Ltd,CUST57307,28349.52,2026-08-21 01:00:00,WALLET,SUCCESS
TXN100682,M006,Sundrop Organics Pvt Ltd,CUST44840,47757.85,2026-08-02 19:00:00,UPI,SUCCESS
TXN100683,M002,Bluewave Retail Pvt Ltd,CUST23267,50150.16,2026-08-03 06:00:00,CARD,SUCCESS
TXN100684,M007,Velocity Logistics Pvt Ltd,CUST42605,11772.89,2026-08-17 21:00:00,CARD,SUCCESS
TXN100685,M007,Velocity Logistics Pvt Ltd,CUST56918,44893.45,2026-08-21 18:00:00,WALLET,SUCCESS
TXN100686,M007,Velocity Logistics Pvt Ltd,CUST82085,53028.03,2026-08-06 05:00:00,WALLET,SUCCESS
TXN100687,M006,Sundrop Organics Pvt Ltd,CUST68066,39623.15,2026-08-18 19:00:00,NETBANKING,SUCCESS
TXN100688,M006,Sundrop Organics Pvt Ltd,CUST64046,33229.84,2026-08-11 11:00:00,WALLET,SUCCESS
TXN100688,M006,Sundrop Organics Pvt Ltd,CUST64046,33229.84,2026-08-11 11:00:00,WALLET,SUCCESS
TXN100689,M006,Sundrop Organics Pvt Ltd,CUST38039,36700.6,2026-08-19 17:00:00,WALLET,SUCCESS
TXN100690,M005,Orbit Mobility Pvt Ltd,CUST62047,21920.51,2026-08-15 14:00:00,UPI,SUCCESS
TXN100691,M001,ABC Technologies Pvt Ltd,CUST10860,58985.91,2026-08-20 00:00:00,NETBANKING,SUCCESS
TXN100692,M004,Craftline Traders Pvt Ltd,CUST46170,13281.96,2026-08-11 00:00:00,CARD,SUCCESS
TXN100693,M002,Bluewave Retail Pvt Ltd,CUST28141,2745.31,2026-08-12 04:00:00,NETBANKING,SUCCESS
TXN100694,M006,Sundrop Organics Pvt Ltd,CUST43586,53432.71,2026-08-08 07:00:00,NETBANKING,SUCCESS
TXN100695,M002,Bluewave Retail Pvt Ltd,CUST52558,34443.99,2026-08-19 06:00:00,WALLET,SUCCESS
TXN100696,M003,Nimbus Foods LLP,CUST88018,29552.45,2026-08-19 03:00:00,NETBANKING,SUCCESS
TXN100697,M001,ABC Technologies Pvt Ltd,CUST20286,43981.97,2026-08-19 12:00:00,UPI,SUCCESS
TXN100698,M006,Sundrop Organics Pvt Ltd,CUST25799,21201.85,2026-08-14 13:00:00,CARD,SUCCESS
TXN100699,M001,ABC Technologies Pvt Ltd,CUST17094,38216.28,2026-08-21 12:00:00,NETBANKING,SUCCESS
TXN100700,M001,ABC Technologies Pvt Ltd,CUST38940,19499.33,2026-08-19 04:00:00,CARD,SUCCESS
TXN100701,M001,ABC Technologies Pvt Ltd,CUST88005,40581.3,2026-08-13 14:00:00,UPI,SUCCESS
TXN100702,M004,Craftline Traders Pvt Ltd,CUST27326,26200.17,2026-08-13 04:00:00,NETBANKING,SUCCESS
TXN100702,M004,Craftline Traders Pvt Ltd,CUST27326,26200.17,2026-08-13 04:00:00,NETBANKING,SUCCESS
TXN100703,M002,Bluewave Retail Pvt Ltd,CUST44413,28813.35,2026-08-02 17:00:00,UPI,SUCCESS
TXN100704,M007,Velocity Logistics Pvt Ltd,CUST73035,30358.48,2026-08-05 04:00:00,CARD,SUCCESS
TXN100705,M008,Harbor Analytics Pvt Ltd,CUST83553,24021.47,2026-08-19 06:00:00,CARD,SUCCESS
TXN100706,M004,Craftline Traders Pvt Ltd,CUST99749,4762.82,2026-08-14 10:00:00,UPI,SUCCESS
TXN100707,M002,Bluewave Retail Pvt Ltd,CUST55653,40468.98,2026-08-14 11:00:00,CARD,SUCCESS
TXN100708,M006,Sundrop Organics Pvt Ltd,CUST32184,20999.23,2026-08-21 00:00:00,NETBANKING,SUCCESS
TXN100709,M008,Harbor Analytics Pvt Ltd,CUST36173,37579.34,2026-08-15 01:00:00,NETBANKING,SUCCESS
TXN100710,M003,Nimbus Foods LLP,CUST17148,45585.16,2026-08-03 03:00:00,CARD,SUCCESS
TXN100711,M003,Nimbus Foods LLP,CUST54993,52190.76,2026-08-10 00:00:00,UPI,SUCCESS
TXN100712,M005,Orbit Mobility Pvt Ltd,CUST37395,27278.66,2026-08-01 10:00:00,CARD,SUCCESS
TXN100713,M004,Craftline Traders Pvt Ltd,CUST73311,33012.24,2026-08-09 17:00:00,CARD,SUCCESS
TXN100714,M001,ABC Technologies Pvt Ltd,CUST43483,22908.1,2026-08-17 01:00:00,CARD,SUCCESS
TXN100715,M001,ABC Tech Pvt. Ltd.,CUST70943,17398.81,2026-08-20 08:00:00,UPI,SUCCESS
TXN100716,M002,Bluewave Retail Pvt Ltd,CUST96520,23624.39,2026-08-09 21:00:00,NETBANKING,SUCCESS
TXN100717,M002,Bluewave Retail Pvt Ltd,CUST40299,1635.16,2026-08-21 12:00:00,WALLET,SUCCESS
TXN100717,M002,Bluewave Retail Pvt Ltd,CUST40299,1635.16,2026-08-21 12:00:00,WALLET,SUCCESS
TXN100718,M002,Bluewave Retail Pvt Ltd,CUST79672,54280.39,2026-08-16 19:00:00,UPI,SUCCESS
TXN100719,M003,Nimbus Foods LLP,CUST12816,12333.07,2026-08-15 17:00:00,UPI,SUCCESS
TXN100720,M004,Craftline Traders Pvt Ltd,CUST74216,55375.07,2026-08-10 10:00:00,WALLET,SUCCESS
TXN100721,M003,Nimbus Foods LLP,CUST91950,1593.15,2026-08-12 11:00:00,NETBANKING,SUCCESS
TXN100722,M004,Craftline Traders Pvt Ltd,CUST92023,59761.67,2026-08-17 08:00:00,NETBANKING,SUCCESS
TXN100723,M007,Velocity Logistics Pvt Ltd,CUST29884,53478.92,2026-08-01 17:00:00,NETBANKING,SUCCESS
TXN100724,M007,Velocity Logistics Pvt Ltd,CUST60096,39587.44,2026-08-03 23:00:00,CARD,SUCCESS
TXN100725,M007,Velocity Logistics Pvt Ltd,CUST50944,14801.47,2026-08-05 13:00:00,NETBANKING,SUCCESS
TXN100726,M008,Harbor Analytics Pvt Ltd,CUST28163,32762.91,2026-08-07 20:00:00,CARD,SUCCESS
TXN100727,M003,Nimbus Foods LLP,CUST66369,18885.4,2026-08-17 04:00:00,CARD,SUCCESS
TXN100728,M003,Nimbus Foods LLP,CUST25517,19391.02,2026-08-18 17:00:00,CARD,SUCCESS
TXN100729,M006,Sundrop Organics Pvt Ltd,CUST13864,50451.59,2026-08-05 23:00:00,NETBANKING,SUCCESS
TXN100730,M007,Velocity Logistics Pvt Ltd,CUST93472,57691.17,2026-08-10 14:00:00,NETBANKING,SUCCESS
TXN100731,M003,Nimbus Foods LLP,CUST90213,46856.92,2026-08-04 04:00:00,NETBANKING,SUCCESS
TXN100732,M004,Craftline Traders Pvt Ltd,CUST13418,35983.46,2026-08-08 21:00:00,NETBANKING,SUCCESS
TXN100733,M002,Bluewave Retail Pvt Ltd,CUST75840,41444.41,2026-08-16 04:00:00,WALLET,SUCCESS
TXN100734,M006,SUNDROP ORGANICS,CUST28024,11446.6,2026-08-13 15:00:00,CARD,SUCCESS
TXN100735,M004,Craftline Traders Pvt Ltd,CUST45370,13963.25,2026-08-14 00:00:00,WALLET,SUCCESS
TXN100736,M004,Craftline Traders Pvt Ltd,CUST18668,44670.82,2026-08-07 06:00:00,CARD,SUCCESS
TXN100737,M008,Harbor Analytics Pvt Ltd,CUST52584,52094.18,2026-08-16 22:00:00,WALLET,SUCCESS
TXN100738,M004,Craftline Traders Pvt Ltd,CUST59856,25939.56,2026-08-02 19:00:00,NETBANKING,SUCCESS
TXN100739,M007,Velocity Logistics Pvt Ltd,CUST80275,36884.54,2026-08-19 19:00:00,UPI,SUCCESS
TXN100740,M002,Bluewave Retail Pvt Ltd,CUST15144,27370.77,2026-08-02 07:00:00,WALLET,SUCCESS
TXN100741,M001,ABC Technologies Pvt Ltd,CUST49918,11796.1,2026-08-15 12:00:00,NETBANKING,SUCCESS
TXN100741,M001,ABC Technologies Pvt Ltd,CUST49918,11796.1,2026-08-15 12:00:00,NETBANKING,SUCCESS
TXN100742,M008,Harbor Analytics Pvt Ltd,CUST17149,10405.95,2026-08-10 19:00:00,CARD,SUCCESS
TXN100743,M008,Harbor Analytics Pvt Ltd,CUST75622,49878.66,2026-08-15 02:00:00,UPI,SUCCESS
TXN100744,M003,Nimbus Foods LLP,CUST69098,46834.5,2026-08-18 04:00:00,UPI,SUCCESS
TXN100745,M003,Nimbus Foods LLP,CUST21820,27494.0,2026-08-07 14:00:00,NETBANKING,SUCCESS
TXN100746,M006,Sundrop Organics Pvt Ltd,CUST26193,41657.19,2026-08-06 22:00:00,UPI,SUCCESS
TXN100747,M002,Bluewave Retail Pvt Ltd,CUST21181,42520.49,2026-08-21 11:00:00,WALLET,SUCCESS
TXN100748,M003,Nimbus Foods LLP,CUST32398,23031.38,2026-08-13 01:00:00,NETBANKING,SUCCESS
TXN100749,M003,Nimbus Foods LLP,CUST16725,10146.38,2026-08-05 05:00:00,WALLET,SUCCESS
TXN100750,M005,Orbit Mobility Pvt Ltd,CUST92110,18916.34,2026-08-15 09:00:00,CARD,SUCCESS
TXN100751,M002,Bluewave Retail Pvt Ltd,CUST43175,53963.24,2026-08-07 00:00:00,UPI,SUCCESS
TXN100752,M008,Harbor Analytics Pvt Ltd,CUST41179,30108.84,2026-08-16 17:00:00,CARD,SUCCESS
TXN100753,M008,Harbor Analytics Pvt Ltd,CUST88802,27497.44,2026-08-15 02:00:00,UPI,SUCCESS
TXN100754,M004,Craftline Traders Pvt Ltd,CUST92396,52988.99,2026-08-09 19:00:00,CARD,SUCCESS
TXN100755,M001,ABC Technologies Pvt Ltd,CUST29054,11497.98,2026-08-02 20:00:00,UPI,SUCCESS
TXN100756,M005,Orbit Mobility Pvt Ltd,CUST24272,20201.11,2026-08-03 01:00:00,WALLET,SUCCESS
TXN100757,M003,Nimbus Foods LLP,CUST96628,10099.45,2026-08-10 19:00:00,CARD,SUCCESS
TXN100758,M008,Harbor Analytics Pvt Ltd,CUST22206,45085.42,2026-08-12 01:00:00,NETBANKING,SUCCESS
TXN100759,M006,Sundrop Organics Pvt Ltd,CUST48382,22429.88,2026-08-13 02:00:00,WALLET,SUCCESS
TXN100760,M003,Nimbus Foods LLP,CUST78766,7760.38,2026-08-09 10:00:00,CARD,SUCCESS
TXN100761,M004,Craftline Traders Pvt Ltd,CUST73394,36917.2,2026-08-04 18:00:00,NETBANKING,SUCCESS
TXN100762,M007,Velocity Logistics Pvt Ltd,CUST78864,36726.25,2026-08-11 08:00:00,NETBANKING,SUCCESS
TXN100763,M003,Nimbus Foods LLP,CUST92818,37050.25,2026-08-16 16:00:00,WALLET,SUCCESS
TXN100764,M008,Harbor Analytics Pvt Ltd,CUST48074,48574.83,2026-08-20 07:00:00,CARD,SUCCESS
TXN100765,M001,ABC Technologies Pvt Ltd,CUST25456,7533.32,2026-08-15 20:00:00,CARD,SUCCESS
TXN100766,M007,Velocity Logistics Pvt Ltd,CUST83454,25135.45,2026-08-11 11:00:00,CARD,SUCCESS
TXN100767,M001,ABC Technologies Pvt Ltd,CUST18891,38616.79,2026-08-10 08:00:00,NETBANKING,SUCCESS
TXN100768,M005,Orbit Mobility Pvt Ltd,CUST24920,30648.03,2026-08-11 00:00:00,NETBANKING,SUCCESS
TXN100769,M006,Sundrop Organics Pvt Ltd,CUST13816,24064.93,2026-08-19 19:00:00,CARD,SUCCESS
TXN100769,M006,Sundrop Organics Pvt Ltd,CUST13816,24064.93,2026-08-19 19:00:00,CARD,SUCCESS
TXN100770,M004,Craftline Traders Pvt Ltd,CUST14660,20165.63,2026-08-11 21:00:00,CARD,SUCCESS
TXN100771,M008,Harbor Analytics Pvt Ltd,CUST64257,9745.48,2026-08-15 17:00:00,UPI,SUCCESS
TXN100772,M005,Orbit Mobility Pvt Ltd,CUST37297,34114.09,2026-08-11 17:00:00,NETBANKING,SUCCESS
TXN100773,M006,Sundrop Organics Pvt Ltd,CUST14085,4439.68,2026-08-05 08:00:00,NETBANKING,SUCCESS
TXN100774,M007,Velocity Logistics Pvt Ltd,CUST34560,37777.4,2026-08-06 18:00:00,UPI,SUCCESS
TXN100775,M005,Orbit Mobility Pvt Ltd,CUST14145,42463.34,2026-08-11 22:00:00,NETBANKING,SUCCESS
TXN100776,M007,Velocity Logistics Pvt Ltd,CUST38329,5664.47,2026-08-08 11:00:00,NETBANKING,SUCCESS
TXN100777,M003,Nimbus Foods LLP,CUST22137,7177.76,2026-08-02 06:00:00,WALLET,SUCCESS
TXN100778,M001,ABC Technologies Pvt Ltd,CUST34931,48042.0,2026-08-17 04:00:00,NETBANKING,SUCCESS
TXN100779,M008,Harbor Analytics Pvt Ltd,CUST52904,44080.24,2026-08-17 09:00:00,CARD,SUCCESS
TXN100780,M002,Bluewave Retail Pvt Ltd,CUST27395,49417.24,2026-08-17 21:00:00,CARD,SUCCESS
TXN100781,M001,ABC Technologies Pvt Ltd,CUST10538,27832.42,2026-08-17 03:00:00,NETBANKING,SUCCESS
TXN100782,M001,ABC Technologies Pvt Ltd,CUST53684,41379.61,2026-08-20 02:00:00,WALLET,SUCCESS
TXN100783,M001,ABC Technologies Pvt Ltd,CUST85701,6634.62,2026-08-10 00:00:00,NETBANKING,SUCCESS
TXN100783,M001,ABC Technologies Pvt Ltd,CUST85701,6634.62,2026-08-10 00:00:00,NETBANKING,SUCCESS
TXN100784,M004,Craftline Traders Pvt Ltd,CUST46261,19592.38,2026-08-07 09:00:00,NETBANKING,SUCCESS
TXN100785,M008,Harbor Analytics Pvt Ltd,CUST30643,40431.88,2026-08-09 04:00:00,NETBANKING,SUCCESS
TXN100786,M002,Bluewave Retail Pvt Ltd,CUST77378,1407.77,2026-08-20 17:00:00,UPI,SUCCESS
TXN100787,M004,Craftline Traders Pvt Ltd,CUST45527,32780.46,2026-08-18 10:00:00,CARD,SUCCESS
TXN100788,M005,Orbit Mobility Pvt Ltd,CUST50812,34657.94,2026-08-06 02:00:00,NETBANKING,SUCCESS
TXN100789,M008,Harbor Analytics Pvt Ltd,CUST98538,3518.21,2026-08-01 15:00:00,UPI,SUCCESS
TXN100790,M002,Bluewave Retail Pvt Ltd,CUST88134,23324.18,2026-08-03 13:00:00,WALLET,SUCCESS
TXN100791,M006,Sundrop Organics Pvt Ltd,CUST97932,19090.22,2026-08-07 22:00:00,UPI,SUCCESS
TXN100792,M008,Harbor Analytics Pvt Ltd,CUST50683,34283.46,2026-08-03 22:00:00,WALLET,SUCCESS
TXN100793,M008,Harbor Analytics Pvt Ltd,CUST43823,14285.81,2026-08-08 04:00:00,NETBANKING,SUCCESS
TXN100794,M007,Velocity Logistics Pvt Ltd,CUST69412,11409.51,2026-08-11 10:00:00,WALLET,SUCCESS
TXN100795,M001,ABC Technologies Pvt Ltd,CUST72737,4389.23,2026-08-04 11:00:00,WALLET,SUCCESS
TXN100796,M003,Nimbus Foods LLP,CUST85324,17294.31,2026-08-12 19:00:00,CARD,SUCCESS
TXN100797,M002,Bluewave Retail Pvt Ltd,CUST82895,24638.32,2026-08-04 10:00:00,UPI,SUCCESS
TXN100798,M005,Orbit Mobility Pvt Ltd,CUST91379,32198.36,2026-08-13 18:00:00,CARD,SUCCESS
TXN100799,M003,Nimbus Foods LLP,CUST54658,58446.56,2026-08-13 02:00:00,CARD,SUCCESS
TXN100800,M007,Velocity Logistics Pvt Ltd,CUST54852,47166.68,2026-08-14 18:00:00,CARD,SUCCESS
TXN100801,M003,Nimbus Foods LLP,CUST85260,39925.43,2026-08-03 23:00:00,WALLET,SUCCESS
TXN100802,M002,Bluewave Retail Pvt Ltd,CUST68355,35733.71,2026-08-15 10:00:00,CARD,SUCCESS
TXN100803,M005,Orbit Mobility Pvt Ltd,CUST24253,57375.07,2026-08-03 19:00:00,WALLET,SUCCESS
TXN100803,M005,Orbit Mobility Pvt Ltd,CUST24253,57375.07,2026-08-03 19:00:00,WALLET,SUCCESS
TXN100804,M006,Sundrop Organics Pvt Ltd,CUST38522,29910.56,2026-08-02 02:00:00,CARD,SUCCESS
TXN100805,M001,ABC Technologies Pvt Ltd,CUST79632,45546.12,2026-08-05 14:00:00,NETBANKING,SUCCESS
TXN100806,M007,Velocity Logistics Pvt Ltd,CUST51497,37126.54,2026-08-15 06:00:00,NETBANKING,SUCCESS
TXN100807,M005,Orbit Mobility Pvt Ltd,CUST55123,55150.85,2026-08-14 22:00:00,UPI,SUCCESS
TXN100808,M001,ABC Technologies Pvt Ltd,CUST26718,36883.7,2026-08-17 12:00:00,NETBANKING,SUCCESS
TXN100809,M001,ABC Technologies Pvt Ltd,CUST10110,22468.76,2026-08-18 01:00:00,NETBANKING,SUCCESS
TXN100809,M001,ABC Technologies Pvt Ltd,CUST10110,22468.76,2026-08-18 01:00:00,NETBANKING,SUCCESS
TXN100810,M002,Bluewave Retail Pvt Ltd,CUST66585,51744.25,2026-08-01 07:00:00,WALLET,SUCCESS
TXN100811,M006,Sundrop Organics Pvt Ltd,CUST67041,42850.53,2026-08-13 12:00:00,CARD,SUCCESS
TXN100812,M003,Nimbus Foods LLP,CUST57223,28754.85,2026-08-07 17:00:00,WALLET,SUCCESS
TXN100813,M003,Nimbus Foods LLP,CUST28873,17664.02,2026-08-05 04:00:00,WALLET,SUCCESS
TXN100814,M007,Velocity Logistics Pvt Ltd,CUST69772,58511.01,2026-08-05 02:00:00,WALLET,SUCCESS
TXN100815,M003,Nimbus Foods LLP,CUST68988,27536.46,2026-08-14 17:00:00,WALLET,SUCCESS
TXN100816,M006,Sundrop Organics Pvt Ltd,CUST10973,13931.58,2026-08-14 19:00:00,WALLET,SUCCESS
TXN100817,M004,Craftline Traders Pvt Ltd,CUST85543,42871.73,2026-08-09 13:00:00,NETBANKING,SUCCESS
TXN100818,M001,Abc Technologies P Ltd,CUST58310,58704.89,2026-08-19 15:00:00,UPI,SUCCESS
TXN100819,M008,Harbor Analytics Pvt Ltd,CUST78997,57723.4,2026-08-03 04:00:00,NETBANKING,SUCCESS
TXN100820,M008,Harbor Analytics Pvt Ltd,CUST21592,31258.5,2026-08-17 19:00:00,CARD,SUCCESS
TXN100821,M008,Harbor Analytics Pvt Ltd,CUST93058,38024.44,2026-08-03 21:00:00,NETBANKING,SUCCESS
TXN100822,M001,ABC Technologies Pvt Ltd,CUST71455,54263.32,2026-08-18 00:00:00,WALLET,SUCCESS
TXN100823,M008,Harbor Analytics Pvt Ltd,CUST48616,34650.94,2026-08-11 13:00:00,NETBANKING,SUCCESS
TXN100824,M003,Nimbus Foods LLP,CUST49855,2601.91,2026-08-20 23:00:00,NETBANKING,SUCCESS
TXN100825,M001,ABC Technologies Pvt Ltd,CUST85085,37943.35,2026-08-19 05:00:00,UPI,SUCCESS
TXN100826,M005,Orbit Mobility Pvt Ltd,CUST47593,48629.3,2026-08-20 00:00:00,WALLET,SUCCESS
TXN100827,M002,Bluewave Retail Pvt Ltd,CUST43036,8045.87,2026-08-03 08:00:00,CARD,SUCCESS
TXN100827,M002,Bluewave Retail Pvt Ltd,CUST43036,8045.87,2026-08-03 08:00:00,CARD,SUCCESS
TXN100828,M005,Orbit Mobility Pvt Ltd,CUST24621,16875.42,2026-08-09 00:00:00,CARD,SUCCESS
TXN100829,M003,Nimbus Foods LLP,CUST44242,39719.76,2026-08-12 05:00:00,CARD,SUCCESS
TXN100830,M008,Harbor Analytics Pvt Ltd,CUST21062,11258.15,2026-08-17 01:00:00,CARD,SUCCESS
TXN100831,M003,Nimbus Foods LLP,CUST41188,50338.05,2026-08-14 12:00:00,WALLET,SUCCESS
TXN100832,M003,Nimbus Foods LLP,CUST25203,13045.98,2026-08-12 01:00:00,UPI,SUCCESS
TXN100833,M003,Nimbus Foods LLP,CUST72425,28108.89,2026-08-16 09:00:00,CARD,SUCCESS
TXN100834,M007,Velocity Logistics Pvt Ltd,CUST44422,41168.84,2026-08-13 15:00:00,CARD,SUCCESS
TXN100835,M007,Velocity Logistics Pvt Ltd,CUST98931,1205.85,2026-08-15 12:00:00,NETBANKING,SUCCESS
TXN100836,M001,ABC Technologies Pvt Ltd,CUST56376,6293.18,2026-08-18 20:00:00,WALLET,SUCCESS
TXN100837,M005,Orbit Mobility Pvt Ltd,CUST43468,20430.56,2026-08-09 03:00:00,WALLET,SUCCESS
TXN100838,M008,Harbor Analytics Pvt Ltd,CUST98065,46502.49,2026-08-08 23:00:00,CARD,SUCCESS
TXN100839,M006,Sundrop Organics Pvt Ltd,CUST98185,40824.23,2026-08-06 10:00:00,UPI,SUCCESS
TXN100840,M002,Bluewave Retail Pvt Ltd,CUST56073,1211.7,2026-08-04 16:00:00,CARD,SUCCESS
TXN100841,M005,Orbit Mobility Pvt Ltd,CUST91185,15487.82,2026-08-02 00:00:00,UPI,SUCCESS
TXN100842,M001,ABC Technologies Pvt Ltd,CUST21322,56341.08,2026-08-07 19:00:00,CARD,SUCCESS
TXN100843,M007,Velocity Logistics Pvt Ltd,CUST34217,39555.48,2026-08-21 18:00:00,UPI,SUCCESS
TXN100844,M003,Nimbus Foods LLP,CUST19924,15573.48,2026-08-15 21:00:00,WALLET,SUCCESS
TXN100845,M005,Orbit Mobility Pvt Ltd,CUST31229,46276.87,2026-08-11 08:00:00,UPI,SUCCESS
TXN100846,M005,Orbit Mobility Pvt Ltd,CUST43847,46737.8,2026-08-13 12:00:00,NETBANKING,SUCCESS
TXN100847,M003,Nimbus Foods LLP,CUST89993,26714.2,2026-08-16 06:00:00,WALLET,SUCCESS
TXN100848,M003,Nimbus Foods LLP,CUST80861,38906.25,2026-08-04 04:00:00,WALLET,SUCCESS
TXN100849,M004,Craftline Traders Pvt Ltd,CUST43947,37030.99,2026-08-04 14:00:00,UPI,SUCCESS
TXN100850,M001,ABC Technologies Pvt Ltd,CUST42846,4838.71,2026-08-19 23:00:00,WALLET,SUCCESS
TXN100851,M001,ABC Technologies Pvt Ltd,CUST93930,53842.49,2026-08-05 20:00:00,UPI,SUCCESS
TXN100852,M001,ABC Technologies Pvt Ltd,CUST53231,40044.05,2026-08-09 04:00:00,WALLET,SUCCESS
TXN100853,M001,ABC Technologies Pvt Ltd,CUST67154,31165.29,2026-08-16 15:00:00,WALLET,SUCCESS
TXN100854,M002,Bluewave Retail Pvt Ltd,CUST73185,32637.66,2026-08-01 12:00:00,UPI,SUCCESS
TXN100855,M006,Sundrop Organics Pvt Ltd,CUST17234,20339.66,2026-08-10 12:00:00,UPI,SUCCESS
TXN100856,M006,Sundrop Organics Pvt Ltd,CUST94907,32310.26,2026-08-11 02:00:00,CARD,SUCCESS
TXN100857,M003,Nimbus Foods LLP,CUST35035,33491.29,2026-08-13 21:00:00,NETBANKING,SUCCESS
TXN100858,M007,Velocity Logistics Pvt Ltd,CUST92941,53839.41,2026-08-21 22:00:00,WALLET,SUCCESS
TXN100859,M004,Craftline Traders Pvt Ltd,CUST87718,8826.61,2026-08-07 00:00:00,CARD,SUCCESS
TXN100860,M008,Harbor Analytics Pvt Ltd,CUST50334,23631.67,2026-08-18 20:00:00,WALLET,SUCCESS
TXN100861,M008,HARBOR ANALYTICS,CUST17347,58011.16,2026-08-01 01:00:00,NETBANKING,SUCCESS
TXN100862,M001,ABC Technologies Pvt Ltd,CUST97466,24627.72,2026-08-07 20:00:00,WALLET,SUCCESS
TXN100863,M003,Nimbus Foods LLP,CUST14833,44592.56,2026-08-08 02:00:00,CARD,SUCCESS
TXN100864,M008,Harbor Analytics Pvt Ltd,CUST16003,39402.98,2026-08-16 19:00:00,CARD,SUCCESS
TXN100865,M003,Nimbus Foods LLP,CUST69793,1354.73,2026-08-21 01:00:00,CARD,SUCCESS
TXN100866,M002,Bluewave Retail Pvt Ltd,CUST90691,49159.11,2026-08-04 03:00:00,CARD,SUCCESS
TXN100867,M002,Bluewave Retail Pvt Ltd,CUST98918,48364.99,2026-08-14 10:00:00,WALLET,SUCCESS
TXN100868,M006,Sundrop Organics Pvt Ltd,CUST28000,7687.75,2026-08-19 17:00:00,NETBANKING,SUCCESS
TXN100869,M004,Craftline Traders Pvt Ltd,CUST25826,45971.56,2026-08-19 05:00:00,NETBANKING,SUCCESS
TXN100870,M003,Nimbus Foods LLP,CUST58487,45574.23,2026-08-06 22:00:00,CARD,SUCCESS
TXN100871,M008,Harbor Analytics Pvt Ltd,CUST92863,14996.85,2026-08-19 01:00:00,WALLET,SUCCESS
TXN100872,M003,Nimbus Foods LLP,CUST10832,1430.0,2026-08-16 02:00:00,UPI,SUCCESS
TXN100873,M003,Nimbus Foods LLP,CUST64555,55605.15,2026-08-21 18:00:00,WALLET,SUCCESS
TXN100874,M003,Nimbus Food LLP,CUST69037,12766.53,2026-08-21 08:00:00,WALLET,SUCCESS
TXN100875,M004,Craftline Traders Pvt Ltd,CUST14931,56316.33,2026-08-20 22:00:00,CARD,SUCCESS
TXN100876,M008,Harbor Analytics Pvt Ltd,CUST49478,36916.96,2026-08-03 20:00:00,NETBANKING,SUCCESS
TXN100877,M007,Velocity Logistics Pvt. Ltd.,CUST79494,771.92,2026-08-08 06:00:00,UPI,SUCCESS
TXN100878,M006,Sundrop Organics Pvt Ltd,CUST38740,51832.5,2026-08-18 16:00:00,WALLET,SUCCESS
TXN100879,M004,Craftline Traders Pvt Ltd,CUST29558,16947.38,2026-08-07 03:00:00,WALLET,SUCCESS
TXN100880,M008,Harbor Analytics Pvt Ltd,CUST94523,10991.27,2026-08-02 01:00:00,NETBANKING,SUCCESS
TXN100881,M005,Orbit Mobility Pvt Ltd,CUST15677,12970.59,2026-08-09 10:00:00,UPI,SUCCESS
TXN100882,M001,ABC Technologies Pvt Ltd,CUST13809,55529.25,2026-08-06 05:00:00,WALLET,SUCCESS
TXN100883,M002,Bluewave Retail Pvt Ltd,CUST64927,4716.14,2026-08-08 23:00:00,CARD,SUCCESS
TXN100884,M006,Sundrop Organics Pvt Ltd,CUST39855,14188.76,2026-08-04 10:00:00,UPI,SUCCESS
TXN100885,M004,Craftline Traders Pvt Ltd,CUST71733,44396.0,2026-08-07 12:00:00,WALLET,SUCCESS
TXN100886,M001,ABC Technologies Pvt Ltd,CUST33338,53484.09,2026-08-05 06:00:00,WALLET,SUCCESS
TXN100887,M006,Sundrop Organics Pvt Ltd,CUST57001,8616.07,2026-08-07 20:00:00,NETBANKING,SUCCESS
TXN100888,M004,Craftline Traders Pvt Ltd,CUST84536,20485.53,2026-08-02 22:00:00,UPI,SUCCESS
